W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,Tavg,Trip_abs
-0.332958526,0.155601107,-0.200593049,0.480997437,0.388884534,-0.128597478,0.189331088,-0.135925629,0.357252177,-0.0507006,0.700541202,0.782372311,0.356590043,0.860664433,-0.074267231,-0.104403867,0.505979484,0.584777473,0.312176564,0.355457345,0.051101866,0.251040384,-0.05902291,150.0959236,19.44302369
0.746268064,0.244658203,1,0.194607922,1,0.948629496,1,-0.835420996,0.194544903,0.100510951,0.590071509,-0.238838784,-0.461783728,0.055571905,0.063633393,0.582676375,0.422198055,-0.693473205,0.036457899,-0.398141686,-0.483227855,0.123550305,-1,137.4120334,36.41061449
-0.636441258,-0.281287664,-0.413799919,1,-0.254567471,0.442862622,0.937666617,-0.602797037,0.037670458,0.027506732,0.471693805,0.37516704,0.455711791,0.46070364,0.602376178,-0.065549848,0.632789499,0.441312936,0.689988153,0.413809022,0.858958983,0.142087913,-0.489298964,152.4566856,23.91521678
-0.098133591,0.086345763,0.707099133,-0.063532544,0.179442782,-0.035652703,-0.052158049,0.924902028,-0.207054376,0.423502305,0.564539772,0.268452057,0.610072323,0.631736806,0.071231266,0.566495682,0.754939394,0.479950406,0.575490244,-0.108088458,0.250828956,-0.4098495,0.513567094,147.9054122,21.20690755
-0.030165769,-0.557683327,0.223428564,0.307705271,0.059274697,0.12998853,0.497878786,0.343964872,0.085483524,0.3695587,0.400142476,0.303500444,1,0.600789511,0.55548173,0.194266646,0.335846412,0.718888158,0.733233161,0.035945978,0.408077134,-0.681036976,-0.383094641,154.4338869,15.41444095
0.371607185,-0.748692288,0.599782522,0.730298615,-0.656027201,-0.866012654,-0.136121177,0.173724944,-0.117073618,0.124232382,0.366930573,0.539789075,0.835950747,0.464597959,1,0.376294998,0.097591747,1,0.861358857,0.095753561,0.142571882,0.083689163,0.346589756,155.4122265,18.89685392
-0.491554495,0.343825548,0.17374054,0.484423181,0.545046766,0.627572588,1,-0.281666058,0.53768793,0.195090674,0.892386989,-0.229861794,0.067744861,0.316012097,-0.544388557,0.49976533,0.36517851,-0.141209267,0.333622965,-0.398895807,0.200653604,-0.115616838,-0.504833042,151.4550043,18.05877545
0.729634912,-0.560733518,1,0.807257569,-0.06023997,0.019261578,0.28862112,0.41895628,0.066170373,-0.11388885,0.790334423,-0.062034958,1,0.539274684,0.563280856,0.119258622,0.872071525,1,1,0.106217131,0.602627472,-0.601795198,-0.55604315,151.6453312,21.38248864
0.136234509,-0.137527368,0.090795688,0.696732852,0.372797602,-0.078670274,-0.210111138,0.537889213,0.741330681,-0.202674668,0.504893221,0.102979175,0.863616857,0.938078129,0.013871147,0.764852189,0.070884595,0.341279066,0.107812149,0.653791868,-0.165245142,0.164241148,-0.165562929,148.2847149,21.13208853
0.344974248,-0.175132725,0.640200169,0.534036598,-0.112617167,-0.860723334,-0.034550887,0.216682518,0.087858306,0.232616842,0.402733161,0.214436404,0.726295435,0.254211749,0.843664789,0.054633055,0.090618172,1,1,-0.205216312,0.377491342,-0.644960515,0.138372272,162.0383427,42.36520875
0.282875581,-0.865458449,0.258540456,1,-1,-0.277208759,-0.545624517,0.946461966,0.178786626,-0.211440107,0.307631085,-0.364362117,0.737045077,0.775813965,0.929837938,0.611986786,0.056537016,0.831657721,0.80229741,0.928181972,0.186857347,0.160369181,0.55444942,152.4052092,12.6120596
0.344941859,0.345669082,0.439966266,0.341575229,0.505039033,0.305292404,-0.362261977,1,0.030180082,-0.106419044,0.619450545,0.949769677,0.451204599,0.467830781,-0.326146369,0.322928603,0.547741619,0.174043821,0.291490834,-0.458022582,-0.2365827,-0.480924526,0.589059385,148.4265302,18.1558422
-1,-0.417362763,-0.620621456,0.407116834,-0.158199355,-0.223550025,0.536227175,0.310079536,0.171512389,0.438300738,0.510725171,0.393648621,0.791066146,0.756097489,0.2341202,0.408049124,0.198300633,0.634709832,0.713290337,0.347647319,0.782426382,0.311120915,0.450679848,152.2266281,15.03617119
-0.438252349,-0.326815774,-0.473421069,-0.087945481,0.502202434,0.122862931,0.241543106,0.564755792,0.117285438,0.328560424,0.039224238,0.332521459,0.586546566,0.449549752,0.050992058,0.868198978,0.257620625,0.37181352,0.206093951,0.212467723,0.421778851,-0.001112472,0.131513898,152.1655168,20.03960055
0.207221985,-0.092129097,-0.158090125,0.497699875,0.608617974,0.470689373,0.474640395,0.366094109,0.338652688,-0.183694304,0.213601984,0.733318775,0.742622476,0.965869742,-0.137301984,0.936870713,0.502425499,0.179973874,-0.196394363,0.777789075,0.066312712,0.218148489,-0.451662195,148.8187606,19.76568499
0.606980183,-0.197998143,0.659407149,0.493299355,0.292817741,0.415417882,0.75848181,0.042807889,-0.342153038,0.065750494,0.4363348,0.154217427,0.320893576,0.265531186,0.263034819,0.45583345,0.645009939,0.844545393,0.73559887,0.140134169,0.634168261,-0.241291369,-0.01377345,149.9803751,21.19522901
0.58100899,0.076278437,0.624167706,0.627062668,-0.089146397,-0.408341974,-0.438903336,0.563020526,0.127393535,-0.137584833,0.258376942,0.463434825,0.795536206,1,0.50945402,0.511814519,0.11459964,0.821405338,0.475760704,0.645730303,-0.040336901,-0.139743219,0.231286852,153.8241444,48.77214774
0.716243129,0.228172436,0.737568277,0.185650396,0.530025874,0.253751529,0.374351279,-0.100096294,0.143661434,0.021265555,0.501805291,0.011577686,0.355627513,0.551822344,0.629343803,0.385442132,0.199912052,0.467923018,0.155046926,-0.003881043,0.145600328,-0.274159572,-0.330347968,152.2211193,21.17161714
1,0.523017942,1,0.039457046,0.824560708,0.661915895,0.958554307,0.165193678,0.078056125,-0.218320773,0.713778657,0.647006674,0.621758384,0.662296913,0.358609668,0.47682315,1,-0.136195308,0.131141638,-0.540492141,-0.014520079,-0.774894267,-1,147.7307426,15.56340773
0.338362423,-0.995455626,0.805915455,0.19827663,0.139816401,0.121988534,0.589566039,0.622866362,-0.18372113,0.570142523,0.502236328,0.141255829,0.928895715,0.482922887,0.881134482,0.389937555,0.438633986,0.605085957,0.781516372,0.095048128,0.303022291,-0.082713529,0.299998086,148.2062426,18.7030756
-0.341918428,-0.302084895,-0.779752576,0.671131204,0.283744352,-0.371188335,0.162178856,-0.119488053,0.527179766,0.14882265,0.625018768,0.776195619,0.712473067,0.739528876,0.593095533,0.207613698,-0.083207048,0.262053686,0.038133813,0.593410503,0.029104949,0.916035625,0.579272887,151.2556559,14.98141691
0.084957,-0.317475805,-0.291226417,1,-0.224194179,-0.59949473,-0.478136489,0.194031793,0.60428601,-0.303514259,0.844417442,0.519689645,1,0.999744408,0.835273159,-0.318809111,-0.142589833,0.846372882,0.935956804,0.40944419,0.080286362,0.189703865,0.066955638,159.7589491,60.72503077
-0.503818073,-0.343713925,-0.526457961,0.783050641,-0.069304749,-0.174276883,0.512762612,0.167955211,0.180373621,0.297125573,0.795936076,0.354085628,0.600385342,0.727861037,0.230286053,0.214707496,0.030095647,0.76292585,0.695718398,0.126506637,0.331081359,0.384174778,0.701425478,151.1175667,14.73530157
-0.167736127,-0.250803464,-0.1971462,0.351387206,-0.036006568,-0.502938335,-0.12972427,0.238209762,0.074726482,0.258434965,-0.024831948,0.774576802,0.498589138,0.569307647,0.373876752,0.732563766,0.211992,0.182393047,0.322005465,0.309402746,-0.041576831,0.247233338,-0.089598034,157.8289347,20.50058878
-0.123059241,0.223664489,0.048910018,-0.26984447,1,-0.104979011,0.10412356,0.217147331,0.795173595,0.358932166,0.518410144,0.822556619,0.392122627,0.524125097,-0.768192108,0.691390386,0.304075989,-0.075827316,-0.405387337,0.439896101,-0.432752271,0.316754993,0.439422283,162.5678108,60.97064875
-0.915754162,-0.428692496,-0.890154753,0.86063399,-0.280635577,-0.219661294,-0.2923741,0.378536642,0.732876956,-0.165449869,0.233236765,0.273885769,1,1,0.19630688,0.735070683,0.04246521,0.376401005,-0.033605446,1,0.268977333,0.637820198,0.105305874,152.68977,34.78481489
0.3898361,-0.506660047,0.18099828,0.930941382,-0.574070477,0.019446141,0.091893986,0.666871428,0.287717267,-0.194185874,0.316529778,-0.014011444,0.826615794,0.66722525,0.416844661,0.878579735,0.185496829,0.665242329,0.600146802,0.490559459,0.19537505,-0.19417984,-0.12070691,150.3549246,13.25422697
0.088100616,-0.159809227,0.063179958,0.109525981,0.323255316,0.323020367,1,-0.269362245,0.036548098,0.37701755,0.638069093,0.882079706,0.594067604,0.285245677,0.215609532,0.753363262,0.762983876,0.243263671,0.291707646,-0.33564708,0.537983235,0.125850443,-0.178701627,148.8838433,21.11037935
-0.287068107,0.21305307,-0.284008264,0.328163989,0.18556464,-0.358023456,0.115263934,-0.299256159,0.28337339,0.191240297,0.574009248,0.733653988,0.602091154,0.751866287,0.37352446,0.550628379,0.137309041,0.046489577,0.044353497,0.046062846,0.254442726,0.463366795,-0.292675548,147.9807341,14.14128627
-0.420975785,-0.153647562,0.041606844,0.572558494,-0.402001451,-0.450269425,-0.037908833,0.017991506,0.289055333,0.207738243,0.548064488,0.248282116,1,1,0.777929322,0.114543839,0.14353299,0.498975603,0.387768803,0.363798128,0.257894744,-0.145764361,-0.505398549,156.6623982,21.28884154
0.286109974,-0.662804512,0.119712781,1,-0.851589592,0.023460478,-0.045992293,0.681186406,-0.170935596,-0.051690959,0.406504379,0.3053063,0.73320437,0.650517679,0.852787026,0.171782072,0.284097076,0.976653881,0.925732292,0.329635379,0.399644329,-0.269278951,0.487025063,147.7419761,16.50505159
-0.721178297,0.194227461,-0.806473673,0.517566513,0.310937806,-0.061199143,0.63729604,-0.099055109,0.332358232,-0.073441475,0.331687905,0.756858415,0.711037428,0.590187037,-0.038128474,0.936332237,0.545297208,0.014716714,-0.056937089,0.330210647,0.62626116,0.385368143,-0.668616608,146.7689068,15.31254696
0.341256448,-0.319982951,0.114223527,0.634085407,0.440878266,-0.438435023,-0.285415231,0.386029088,0.612788098,-0.106516949,0.480817676,0.727498039,1,0.756566814,0.240193919,0.45240358,0.167386716,0.567828571,0.256461754,0.539744975,-0.201200998,0.2354122,0.021215506,155.2968226,51.66450304
-0.298510513,0.170318409,-0.147699675,0.415507066,0.851023015,-0.371984319,0.9685443,-0.198520632,0.559653346,0.137924664,0.871669346,0.054622716,0.473851756,0.029218088,-0.336900341,0.365697597,-0.088385929,0.743430845,0.538899822,-0.473208755,0.731100435,-0.084469617,-0.185456898,156.1023246,33.85851491
-0.578915881,-0.134276551,-0.320161169,0.105445161,0.474581215,0.168085311,0.084045942,0.401585434,0.324169196,0.24721311,0.40074247,0.726307087,0.727356841,0.32780781,-0.019099418,0.329941282,0.928907167,-0.14701676,0.264843556,0.177038162,0.347192866,-0.125886772,-0.430092865,154.3924323,17.85389224
0.576918474,0.002286596,0.341848992,0.532238442,0.345039156,-0.286699111,0.716746439,-0.183609347,0.246438001,-0.125574699,0.831307144,0.657381469,0.857876629,0.213483544,0.575085919,0.559888933,0.663907681,0.089262769,0.265777543,-0.470977981,0.183244713,-0.054543403,-1,151.2200707,17.65689732
0.334482187,-0.068815336,0.278944779,0.349916314,0.449821598,-0.195537227,-0.363467223,0.569262902,0.444417937,-0.183464753,0.292816371,0.576996894,0.533915018,0.591902083,0.056028985,0.587019401,0.262314791,0.429071913,0.060917921,0.389403991,-0.482076665,0.01622461,0.355792871,151.4956214,39.42765626
-0.21559865,-0.111803995,-0.089530644,0.100377408,0.11078153,-0.056149087,0.156116106,0.432689972,-0.054954087,0.432551224,0.297437482,0.784278306,0.290141019,0.337887403,-0.088274428,0.315480009,0.373990583,0.645569227,0.589841106,-0.268948104,0.150366551,-0.364070667,0.70830672,148.079206,18.65293282
-0.340923691,-0.191141146,-0.692870935,0.29615547,0.207305928,-0.13707508,1,-0.712819314,0.139738186,0.201831674,0.55374838,0.609663827,0.680816663,0.165778735,0.467389662,0.84833043,0.443253941,0.29700703,0.174569568,-0.115755205,0.873781287,0.066008605,-1,153.7526824,23.55017029
0.756821408,-0.994476182,0.670564654,0.80139286,-0.189097802,-0.360560928,0.18724702,0.749092585,-0.057652713,-0.085916494,0.365690097,0.177538193,0.803848018,0.450277121,0.589662191,0.971240615,0.032552643,0.83082136,0.54423703,0.301277078,0.103430506,0.36385427,0.444796895,148.1229283,15.75109417
0.0415242,0.676136397,-0.334262517,0.689160064,0.55711697,-0.201020753,0.545225973,-0.0275536,0.392570257,-0.27318115,1,1,0.708487386,0.812299825,-0.324190739,0.445793828,0.51269709,0.307078408,0.304374844,-0.414035531,0.239984932,0.288735722,-0.449781449,149.2194026,21.24198137
0.341160259,0.624410922,0.870571447,0.297355666,0.006740795,0.249993558,0.218472362,0.195098025,0.128863048,0.391049209,0.253533431,0.213240304,0.392503909,0.405849513,-0.266503265,0.858704383,0.598831457,0.345988002,-0.028456539,-0.166916083,0.174154489,-0.206956286,-0.361214751,151.2293087,16.83543946
0.255267051,0.261094518,0.605075479,0.330724727,0.599962575,0.103807866,0.45257448,-0.0565697,0.311232929,0.136887546,0.276089589,0.358037706,0.811156333,0.058483195,-0.212445528,0.690101434,0.868649163,-0.496308882,-0.041729912,-0.060342911,0.308512226,-0.032657466,-0.739665709,151.900424,19.70976615
0.037964266,-0.693554663,-0.094993636,1,-0.58761405,0.350798921,0.333906118,0.632211571,0.553059091,-0.03950807,0.782768472,-0.210325352,1,0.397911634,0.260485543,1,0.583810625,-0.208320958,0.526098251,0.205275621,0.453738799,-0.207514312,-0.651708015,155.2146365,12.8739315
-0.443701896,0.647932575,-0.510401604,0.50173522,-0.48283254,0.346882243,0.407834376,-0.232221421,-0.222219004,0.713794261,-0.123790139,0.349106558,0.509480235,0.396810571,0.260946631,0.645631541,0.614321082,0.251669621,-0.094241072,-0.090678482,0.639799139,0.07128197,-0.242494513,150.9169256,15.2210507
-0.158481899,0.513904125,0.139547238,0.547756406,-0.200338989,0.245565073,0.1227082,-0.130293796,0.312105473,0.672287962,0.436302244,-0.025142891,0.336048577,0.829246501,-0.008630428,0.999092367,0.775998072,0.546477897,-0.079683956,-0.000661974,0.433573838,-0.307759427,-0.369831858,152.070193,20.47011652
-0.12443672,0.834431322,0.150937644,0.477205684,0.127501489,0.209432653,0.495831587,-0.276478785,-0.130648657,0.606733764,0.344071382,0.23849884,0.122299998,0.843276292,-0.12054026,0.405560583,0.62794736,0.528212217,-0.218091721,-0.185380096,0.170761976,-0.065427837,-0.651496577,150.8682422,15.86941204
-0.343203875,-0.281307343,-0.476584486,-0.158307142,0.388956074,0.201140979,0.861800782,0.193102894,-0.297889608,0.498904217,0.467489423,0.25231694,0.889667975,0.385149669,0.051133418,0.454905029,0.448126418,-0.183120859,0.41929281,-0.114278684,0.883269295,-0.136004126,-0.315136156,153.3748781,20.69818489
1,0.30780204,1,0.083432478,1,0.508528127,1,0.40000414,-0.189045523,0.129636157,0.722321601,0.225297321,0.755175714,0.822678584,0.378812719,0.5518834,0.539717687,-0.220986442,-0.091693645,-0.872096568,-0.172216505,-0.178757181,-1,146.511755,25.08152843
0.301853062,-0.766066812,0.41380904,0.344453146,0.067564146,0.817516938,0.980271869,0.057165358,0.259130037,0.163852482,0.919272752,-0.148729749,0.753854687,0.020233637,0.162789122,0.970274884,1,0.004907479,0.256409305,-0.745195918,0.843170147,-0.572087121,-0.527944724,149.4349971,15.4088896
0.100440935,-0.522979019,-0.105440443,0.072012529,0.793293755,-0.200433882,0.262967401,0.456043811,0.133004199,0.102556527,0.144327716,0.168479195,1,0.402964024,0.143200973,0.353300865,0.48537282,0.298465033,-0.15253829,0.10946308,0.249601094,0.029849748,-0.274221179,150.8846294,14.23365863
0.112525103,0.420001515,0.392295574,0.158863435,0.415203384,0.123367695,0.65486915,0.015815335,0.008676453,0.003532768,0.518587796,0.671767742,0.187501036,0.603069299,-0.218078667,0.672421852,0.150180189,0.016121914,0.305731097,0.049899385,-0.043886285,-0.189751111,-0.671591275,152.0100614,21.32799862
-0.258170876,-0.306570973,-0.536844815,0.533267893,-0.3166862,-0.407433275,-0.080386735,0.046380381,0.283104672,0.163819034,0.20787959,0.186708425,0.982363465,0.106591428,0.534074938,0.68695994,0.49337094,0.699674049,0.160418832,0.322743685,0.532845245,-0.1366498,-0.020725411,160.3037008,17.98187928
-0.13699531,-0.056124289,-0.022938047,0.53398161,0.190375365,0.263765859,0.399994937,-0.083221313,0.649283046,0.306777048,0.299400664,0.546238672,0.746781269,0.101964841,0.124726269,0.338117802,0.638001194,-0.233824996,0.068011536,0.201246353,0.441372389,0.762274742,0.271178272,147.2746176,21.01206365
0.643330641,-0.112640268,0.678686935,0.31236306,0.436433429,-0.402343689,0.09714624,0.190782122,0.368493764,0.276491835,0.565446715,-0.036551672,0.546011258,-0.024682888,0.181994282,0.524501591,0.555489396,0.776995313,-0.000990197,-0.114810389,-0.069659025,-0.407458394,-0.269790608,157.3204901,36.44906629
-0.039126191,-0.02741406,-0.039756424,0.807370301,-0.809955789,-0.080520477,-0.298427214,0.21024317,0.5429438,0.349701858,0.259753528,0.078773388,0.452124877,0.440564315,0.291663539,0.883516583,0.461432165,0.735575871,0.111855233,0.545640679,0.087304496,-0.014730551,0.186125385,150.4487313,35.96027667
0.341440384,-0.471332674,0.423119908,0.182993853,0.543693,0.70727307,1,0.195019286,-0.025384777,0.323328656,0.860376452,0.093585134,0.425415492,-0.167120324,0.218963756,0.461621381,0.796147524,-0.087173912,0.327581804,-0.554093045,0.408536627,-0.647251759,-0.647433035,150.9376395,16.43425531
-0.417708241,-0.322430179,-0.210503597,0.752383508,-0.380835273,0.477794243,0.203540577,0.132868465,0.485180435,0.72405605,0.470564248,0.003971342,0.36510479,0.203090753,0.422772111,0.047591741,0.861137492,0.161445306,0.120889156,-0.193622943,0.22402564,-0.432772588,0.63839133,152.7788974,13.99831175
0.472367015,0.301537938,1,0.465499711,-0.263013176,0.240648111,-0.009598552,1,-0.36500202,-0.551012314,0.960259812,-0.228742925,0.617172233,0.996879096,0.078523308,1,0.133273815,0.904085294,0.484824747,-0.458423715,0.263415707,-1,-0.478648036,149.9047977,15.16019913
-0.063068382,-0.398729805,-0.320442523,0.054320579,0.639148071,-0.088953542,0.218506345,0.098276643,0.48663181,0.133768246,0.204973019,0.744084608,0.493743509,0.293454188,0.198643052,0.031487574,0.103378606,0.058329502,0.626384042,0.603350512,0.027154656,0.157820371,0.331512703,151.7320865,13.51741617
0.03842308,-0.466481082,0.248069513,0.414303398,0.009079682,0.320400526,0.458362566,0.655782289,0.231104518,0.171602319,0.999989764,-0.339878145,0.685297472,0.149518177,0.317782633,0.592208025,0.470393744,0.139129833,0.217268934,-0.439099695,0.25830549,-0.921074724,-0.439831032,150.5649113,14.69014027
0.452423569,0.231918529,0.764733249,-0.276034794,0.904201935,-0.41253593,0.390618484,-0.226618123,-0.401030971,0.55614928,0.195531661,0.800556617,0.205448807,0.496982353,-0.019934978,-0.897405054,0.373061847,0.411722577,0.521209915,-0.226705548,-0.091901054,0.512135531,0.644776558,158.5909243,34.68564165
-0.236645266,-0.793644804,-0.098079849,0.725888415,-0.038844277,0.278628023,0.338473902,0.237180518,0.549048215,-0.197331019,0.952806963,-0.042658838,0.717429363,0.384758033,0.050208808,0.562563054,0.736436456,0.240521953,0.285368136,0.152871892,0.553944737,-0.196626358,0.267858798,150.7028926,15.69405064
0.128897629,-0.416574639,-0.305659873,-0.046174152,0.540527025,-0.329143761,0.400894709,0.33688024,-0.102197171,0.39989119,0.416238602,0.251431832,0.839357384,0.544656799,0.053263525,0.357056777,0.157108803,0.424177276,0.343730891,-0.124907917,0.458462291,-0.067236887,-0.160296966,150.3158243,30.99214536
-0.026982272,0.06759123,0.450176513,0.215840611,-0.047796493,-0.008017117,0.348265037,0.126739275,0.222147581,0.208239728,0.574544252,0.32624622,0.476318643,0.464671627,0.283887511,0.613345749,0.273419325,0.10721728,0.486336354,0.305805813,0.075681485,-0.095374909,-0.671189416,150.6771421,21.28788753
-0.20695315,0.442220209,0.530225945,0.78068658,-0.992232555,0.284596972,0.142293761,0.25047577,-0.281160446,0.78468986,0.410171634,-0.128768095,-0.139614624,0.536087615,0.250250243,0.631322767,0.402836553,0.817339254,0.220008085,-0.006822092,0.308955053,-0.162949148,0.630392146,144.7768279,50.08284801
0.178284121,0.656475688,0.774649038,0.334045325,0.097582303,-0.110670904,0.266418369,-0.139888759,-0.360446619,0.106291336,0.733606382,-0.086215646,-0.244698029,0.332101595,0.012231881,0.633428635,0.527924728,0.867753785,-0.111363254,-0.027139007,-0.0054679,-1,-0.509989113,147.2413507,39.12412875
-0.23163476,0.162904979,0.12149904,0.462999959,0.14884012,0.323625521,0.766045447,0.175142045,-0.109006514,0.475652351,0.602017536,0.142537572,0.383308189,0.458579595,-0.031935477,0.662162338,0.188791301,0.18625123,0.410543851,-0.232915212,0.678002469,-0.000198685,-0.098669348,149.2418516,21.21712513
0.200460973,-0.860738237,0.226113038,0.511956422,-0.200869608,-0.162467001,0.137112528,0.310809691,0.492019655,0.250093486,0.281988527,0.237567814,0.459616185,-0.327943533,0.766139059,0.015085593,0.169321876,0.880365596,0.707328709,0.342238811,-0.004513515,-0.246430127,0.421111227,149.3545258,42.44593611
-0.656115448,-0.493820792,-0.49785109,0.211713102,0.218440686,0.481612994,0.827668587,-0.013970171,0.15208919,0.215942507,1,-0.042649851,0.510077611,0.490192081,-0.275967856,0.532338865,0.703666607,0.060992753,0.595010851,0.131289659,0.818060241,-0.74878969,-0.254059277,154.1018431,19.42713702
0.378898406,0.18055524,0.558344856,0.642348914,0.087993182,-0.135337736,-0.23802657,0.215623872,0.613854617,-0.098939212,0.203811664,0.04977467,0.662490439,0.713771018,0.306132723,0.711532265,0.386917787,0.853799552,-0.232973607,0.552228943,-0.22633832,-0.118880695,-0.586522034,148.7297611,14.81478632
-0.017014023,-0.145290081,0.19673063,0.563890647,0.039690126,0.413674074,0.717088342,0.509250652,0.009485558,0.435832679,0.358881025,0.180401061,0.821468174,0.35482733,0.103674737,0.690281428,0.266116191,-0.145332675,0.193209334,-0.2494827,0.610060349,0.449640302,-0.027193841,147.2094575,21.11019952
0.039886675,0.08270103,0.383231978,0.729109088,-0.006401907,0.361247335,0.499243335,-0.124659666,0.295167095,0.228978863,0.71827015,0.189483954,0.245161391,0.332962839,-0.348276398,0.286331511,0.794087733,0.002992688,0.450815017,0.153614133,0.296977982,-0.318231678,0.126870331,150.8231545,21.09922165
0.641507076,-0.153821726,0.606234494,0.439093178,0.395861813,-0.314667094,0.030884917,-0.139995997,0.572029902,0.004389683,0.308631896,0.616621187,0.283466743,0.222933696,0.195954685,0.042239646,0.1919256,0.548052039,0.638989754,0.706367775,-0.34272707,0.074354185,0.309609626,156.4046372,54.97558356
0.049852228,-0.156010514,0.024826451,0.319996955,0.456225427,0.078591678,0.291619505,-0.118472166,0.36694109,0.408445776,0.193457119,0.39590216,0.516763346,0.563254611,0.228506281,0.09381227,0.696338992,0.489848063,-0.037498403,-0.060373501,0.004615443,0.262079259,-0.218208396,148.372087,21.19670802
-0.031599351,0.605962899,0.199742442,0.10148832,0.391066648,0.367219806,0.733759615,-0.435369696,-0.230190013,-0.103867358,0.301905533,0.7337961,0.242960323,0.498330066,0.057247708,-0.027457151,0.401819996,0.208186663,0.252916757,0.068201487,0.175643003,0.193494549,-0.537890139,146.5708388,35.05854129
-0.813525919,-0.431801138,-0.644286926,0.075697574,0.044536355,-0.280956569,0.208616435,0.355078062,0.057713982,0.250497331,0.601946474,-0.053986149,0.982039314,0.538824593,0.29904128,0.625279694,0.007982589,0.321545043,0.49459098,0.383741204,0.757065944,-0.348680674,-0.204883559,154.0182901,21.02956892
0.585084664,-0.431004571,0.354087572,0.323779554,0.467523151,-0.023568553,0.473541067,0.218906497,0.432658145,0.163348885,0.306350356,0.474520231,0.933949169,0.148867776,0.262632122,0.498950858,0.522865349,0.185263223,0.504535131,-0.185299055,0.094967632,0.050023675,-0.775199009,150.555074,21.21670597
-0.122043914,-0.160472995,0.267304781,0.867853823,-0.34583656,-0.143135947,-0.124052278,0.639223128,0.534829271,-0.235678233,0.743354175,-0.545896802,1,0.405530394,0.607391267,0.855757264,0.132978041,0.201102848,0.035089193,0.582966446,-0.155644015,-0.558647141,-1,148.4671745,18.4645421
0.545141042,-0.706728259,0.701552086,0.352141997,0.440042955,0.462898264,0.629623858,-0.031400203,0.26219511,-0.333582637,0.996785113,0.076961258,0.337407748,0.490421962,0.247821981,0.318791873,0.798476402,0.360374522,0.799164871,0.242374075,0.258148624,-0.466238719,-0.034539078,151.1398415,19.58604611
-0.126589058,-0.046195903,0.320844339,1,-0.937637885,-0.16172403,-0.425339465,0.623814972,0.389440625,0.190309037,0.54391177,-0.282100037,0.687659788,0.793973128,0.595941697,0.714340053,0.057521855,0.62057765,0.242402485,0.650569506,0.162100245,0.307104716,0.458707193,149.7412919,15.61716786
0.479664614,-0.408723335,0.605448011,0.27408921,0.247263415,0.265262224,0.663673543,0.620418438,-0.087627136,0.20795171,0.681299303,-0.097566241,0.715778697,0.286532002,0.244289016,0.695220281,0.532470709,0.263749532,0.208396092,-0.585531261,0.271762637,-0.419157321,-0.570060877,149.1076978,19.49810419
-0.325672816,-0.09823623,0.062573984,0.379638361,0.281211584,1,1,-0.357274542,0.398436786,0.296576821,1,-0.143723632,0.379646749,0.699550108,-0.11158387,0.727811976,1,-0.006419655,0.147743991,-0.434185739,0.700455278,-0.570784807,-0.895403793,151.3889774,16.52593339
-0.729069729,-0.451775774,-0.420749264,0.839362357,-0.090177031,-0.136514613,0.026414013,0.335706379,0.733204134,-0.06751045,0.458751531,0.205086701,0.894714238,0.570826096,-0.093650287,0.285118161,0.129412567,0.170278413,0.245747646,0.74241313,0.121934983,0.477620872,0.03487838,157.3546749,35.18365465
0.138054851,0.078435229,-0.074897506,0.049386322,0.483127204,0.254306255,0.575944071,-0.088906137,0.410807263,0.14710186,0.346864827,0.600475816,0.651705027,0.224131248,0.230794518,0.491895804,0.416706747,0.028415186,0.199892157,0.311284933,0.266620065,0.116542822,-0.451334973,149.8279958,21.21636713
-0.354686994,0.084804584,-0.180065493,0.597045682,0.141400885,-0.585974858,-0.454083181,0.620759852,0.120277454,-0.183736417,0.049114184,0.219899474,1,1,0.166703845,0.633361513,-0.05992969,0.619924922,-0.310648057,0.674507541,-0.035917735,0.335135987,-0.386639567,148.9606371,33.70457111
-0.430103448,-0.013696521,0.037018814,-0.192540746,0.343179798,0.435734932,0.771929826,0.000816483,-0.305142045,0.082686134,0.655662497,0.326664099,0.32944805,0.439660745,-0.084421624,0.156340897,0.415664017,0.072683095,0.546741218,0.084116246,0.563664369,-0.532725982,-0.019779603,152.2548055,26.30396834
0.271959134,-0.557056188,-0.053971553,0.134387316,0.256576311,-0.359138431,0.088212069,-0.469912232,0.301209919,-0.027907061,0.598962742,0.188312033,0.595640655,0.269246042,0.253726043,0.395311814,0.304836401,0.501955814,0.851659312,-0.215660213,0.018994939,-0.422946903,-0.299796176,155.8639591,36.53518597
0.043350199,-0.897096915,0.433706236,-0.128027844,0.2495595,-0.247282146,0.520981499,0.352525807,0.26697999,0.230496022,0.375025673,0.397251326,0.748490617,0.24700855,0.694242686,-0.002297094,0.709290672,0.977017124,0.877161985,0.032265983,0.512796557,-0.594719616,-0.268835211,154.8438923,16.35169945
-0.055214303,-1,0.622329296,-0.424007492,0.588063443,-0.665797318,-0.029980158,0.556559903,0.028886916,0.064933908,0.609297906,0.00916121,0.717438582,-0.208609422,1,-0.020262146,0.802613172,1,0.916349467,-0.086321431,0.436029612,0.186149111,0.07053129,155.8330105,20.15478661
